file,precision,registers,version,block,sort,kernel time,total time,memory
1_RAND,double,-,2,128,w,10987574,10996354,1169752244
1_RAND,double,-,2,128,W,10296583,10305321,1169752244
1_RAND,double,-,2,128,h,9453481,9462205,1169752244
1_RAND,double,-,2,128,H,8346298,8354982,1169752244
1_RAND,double,-,2,256,-,29383581,29386476,1169490100
1_RAND,double,-,2,256,w,12363804,12372576,1169752244
1_RAND,double,-,2,256,W,11544224,11553104,1169752244
1_RAND,double,-,2,256,h,9938856,9947647,1169752244
1_RAND,double,-,2,256,H,9046236,9054987,1169752244
1_RAND,double,-,2,512,-,29926821,29929689,1169490100
1_RAND,double,-,2,512,w,13523606,13532296,1169752244
1_RAND,double,-,2,512,W,12402569,12411284,1169752244
1_RAND,double,-,2,512,h,11620155,11629005,1169752244
1_RAND,double,-,2,512,H,10175602,10184277,1169752244
1_RAND,double,-,3,32,-,27411610,27414673,1139068084
1_RAND,double,-,3,32,w,10771643,10780066,666996916
1_RAND,double,-,3,32,W,9956295,9964630,666996916
1_RAND,double,-,3,32,h,9524642,9532979,619054260
1_RAND,double,-,3,32,H,9161946,9170179,619054260
1_RAND,double,-,3,64,-,27409681,27412127,1156337844
1_RAND,double,-,3,64,w,10933195,10941096,730550452
1_RAND,double,-,3,64,W,9985294,9993175,730550452
1_RAND,double,-,3,64,h,9251867,9259590,641138868
1_RAND,double,-,3,64,H,8807151,8814866,641138868
1_RAND,double,-,3,128,-,27496938,27499416,1164609716
1_RAND,double,-,3,128,w,10973341,10981415,832141492
1_RAND,double,-,3,128,W,10299743,10307725,832141492
1_RAND,double,-,3,128,h,9171859,9179635,686307508
1_RAND,double,-,3,128,H,8419209,8427116,686307508
1_RAND,double,-,3,256,-,29031544,29034464,1168305332
1_RAND,double,-,3,256,w,12232920,12241611,905940148
1_RAND,double,-,3,256,W,11593215,11601725,905940148
1_RAND,double,-,3,256,h,9983741,9992085,758434996
1_RAND,double,-,3,256,H,9044334,9052710,758434996
1_RAND,double,-,3,512,-,29562806,29565617,1169540788
1_RAND,double,-,3,512,w,13538961,13547532,908297908
1_RAND,double,-,3,512,W,12418899,12427364,908297908
1_RAND,double,-,3,512,h,11560226,11568571,844990132
1_RAND,double,-,3,512,H,10182331,10190831,844990132
2_RANDCONSTHEIGHT,float,-,1,32,-,1036468,1037392,166546408
2_RANDCONSTHEIGHT,float,-,1,32,w,1102212,1105057,166808552
2_RANDCONSTHEIGHT,float,-,1,32,W,1108076,1110944,166808552
2_RANDCONSTHEIGHT,float,-,1,32,h,1101953,1104830,166808552
2_RANDCONSTHEIGHT,float,-,1,32,H,1107064,1109969,166808552
2_RANDCONSTHEIGHT,float,-,1,64,-,1682072,1683016,166546408
2_RANDCONSTHEIGHT,float,-,1,64,w,1799178,1802054,166808552
2_RANDCONSTHEIGHT,float,-,1,64,W,1834262,1837141,166808552
2_RANDCONSTHEIGHT,float,-,1,64,h,1799415,1802313,166808552
2_RANDCONSTHEIGHT,float,-,1,64,H,1824264,1827124,166808552
2_RANDCONSTHEIGHT,float,-,1,128,-,1673036,1673981,166546408
2_RANDCONSTHEIGHT,float,-,1,128,w,1789967,1792816,166808552
2_RANDCONSTHEIGHT,float,-,1,128,W,1828398,1831253,166808552
2_RANDCONSTHEIGHT,float,-,1,128,h,1784589,1787576,166808552
2_RANDCONSTHEIGHT,float,-,1,128,H,1827790,1830754,166808552
2_RANDCONSTHEIGHT,float,-,1,256,-,1669831,1670813,166546408
2_RANDCONSTHEIGHT,float,-,1,256,w,1784087,1787024,166808552
2_RANDCONSTHEIGHT,float,-,1,256,W,1819738,1822574,166808552
2_RANDCONSTHEIGHT,float,-,1,256,h,1782091,1784969,166808552
2_RANDCONSTHEIGHT,float,-,1,256,H,1816800,1819697,166808552
2_RANDCONSTHEIGHT,float,-,1,512,-,1691452,1692379,166546408
2_RANDCONSTHEIGHT,float,-,1,512,w,1768492,1771325,166808552
2_RANDCONSTHEIGHT,float,-,1,512,W,1831215,1834052,166808552
2_RANDCONSTHEIGHT,float,-,1,512,h,1769901,1772736,166808552
2_RANDCONSTHEIGHT,float,-,1,512,H,1829002,1831843,166808552
2_RANDCONSTHEIGHT,float,-,2,32,-,2189197,2190967,298909816
2_RANDCONSTHEIGHT,float,-,2,32,w,185186,188802,299171960
2_RANDCONSTHEIGHT,float,-,2,32,W,175809,179417,299171960
2_RANDCONSTHEIGHT,float,-,2,32,h,185142,188758,299171960
2_RANDCONSTHEIGHT,float,-,2,32,H,175746,179352,299171960
2_RANDCONSTHEIGHT,float,-,2,64,-,2486491,2488264,298909816
2_RANDCONSTHEIGHT,float,-,2,64,w,114597,118212,299171960
2_RANDCONSTHEIGHT,float,-,2,64,W,106702,110300,299171960
2_RANDCONSTHEIGHT,float,-,2,64,h,114587,118212,299171960
2_RANDCONSTHEIGHT,float,-,2,64,H,106733,110321,299171960
2_RANDCONSTHEIGHT,float,-,2,128,-,2486017,2487773,298909816
2_RANDCONSTHEIGHT,float,-,2,128,w,115318,118908,299171960
2_RANDCONSTHEIGHT,float,-,2,128,W,106972,110578,299171960
2_RANDCONSTHEIGHT,float,-,2,128,h,115087,118694,299171960
2_RANDCONSTHEIGHT,float,-,2,128,H,106872,110488,299171960
2_RANDCONSTHEIGHT,float,-,2,256,-,2488197,2489959,298909816
2_RANDCONSTHEIGHT,float,-,2,256,w,118311,122082,299171960
2_RANDCONSTHEIGHT,float,-,2,256,W,109354,113012,299171960
2_RANDCONSTHEIGHT,float,-,2,256,h,118274,121885,299171960
2_RANDCONSTHEIGHT,float,-,2,256,H,109284,112905,299171960
2_RANDCONSTHEIGHT,float,-,2,512,-,2501288,2503050,298909816
2_RANDCONSTHEIGHT,float,-,2,512,w,119474,123157,299171960
2_RANDCONSTHEIGHT,float,-,2,512,W,111969,115582,299171960
2_RANDCONSTHEIGHT,float,-,2,512,h,119444,123078,299171960
2_RANDCONSTHEIGHT,float,-,2,512,H,111592,115196,299171960
2_RANDCONSTHEIGHT,float,-,3,32,-,2082945,2084826,291485816
2_RANDCONSTHEIGHT,float,-,3,32,w,182090,185627,167156344
2_RANDCONSTHEIGHT,float,-,3,32,W,172292,175815,167156344
2_RANDCONSTHEIGHT,float,-,3,32,h,181907,185420,167156344
